Read_fragtion	Genomospecies	MG_1T016	MG_1T034	MG_1T039	MG_1T055	MG_1T072	MG_1T078	MG_1T091	MG_2T009	MG_2T010	MG_2T016	MG_2T048	MG_2T066	MG_2T078	MG_2T084	MG_3T000
30	gsp006	0.0146098675180825	0.0235899758614329	0.016437222466771	0.0137804689499199	0.0122239188133567	0.0121295823892362	0.0094895283129391	0.0126914030517219	0.012564717376502	0.0124217800409	0.0116068103181723	0.0142988761490386	0.0143061337087026	0.0145730713727204	0.0130541351648681
40	gsp006	0.0136506146781962	0.0285151834782146	0.0124299097099107	0.0131241000775795	0.0123718702804015	0.0122939801314954	0.0095406439864142	0.012544147515035	0.0126606057928118	0.0127881641201789	0.0118377714183189	0.0144356200995961	0.0144624299633197	0.0147035107015872	0.0135686553273666
50	gsp006	0.0129573064167429	0.0252455996744559	0.0123191896366243	0.0127115849543932	0.0124579910377062	0.0123784838294917	0.0096025237615601	0.0125797895694075	0.0128851203558025	0.0130575169087017	0.0122018535037881	0.0145184462860196	0.0145178291080309	0.0147847516693144	0.013962573568225
60	gsp006	0.0127618037194665	0.0280723405854349	0.0109886056975457	0.0126650987055477	0.0125254766789448	0.0124902467287905	0.0096204869819935	0.0129428224019822	0.0131558603444718	0.0133563870413004	0.012572669486433	0.0145637512559521	0.0145828009579853	0.0148464634571477	0.0141826022241761
70	gsp006	0.0126165940966379	0.0270814343917468	0.0110239540127439	0.0126804972874977	0.0125921385119794	0.0125044033720462	0.0096599440405222	0.0131259527350014	0.0133914448515273	0.0136598928060222	0.0128428575639583	0.0146244543897817	0.0146278012576555	0.0149150179229972	0.0144159708144942
80	gsp006	0.0126412403360051	0.0263906942035039	0.0100353183148934	0.0127199291335856	0.0126279211780296	0.0125705424425118	0.0096814506645627	0.0133455885396134	0.0136073694558694	0.0138232619441614	0.0130500184704207	0.0146681468228955	0.0146659035558293	0.0149414341384169	0.0145977574311525
90	gsp006	0.0126345905697264	0.0261649709939956	0.009924101199284	0.012793312277485	0.012666171571793	0.0126135757093372	0.0097037978466428	0.013572388427868	0.0137764870237142	0.0140556241234401	0.0132632553385368	0.014710823964272	0.0146944807449259	0.0149867199150517	0.0147021347160782
100	gsp006	0.0126372559522415	0.0264039892604973	0.0096897130134288	0.0128955683249136	0.0126898396854313	0.0126381003352197	0.0097223702865595	0.0137580875067878	0.0139809949001551	0.0141921382273601	0.0134102489984507	0.0147337556257739	0.0147208586236015	0.0150123006824882	0.0147954338597657
1	gsp007	0.0102400002479552	0.981089166084816	0.978589331735938	0.982130972951585	0.0099999997764825	0.0062361111864447	0.97437822712599	0.0132749399106063	0.013061101365262	0.0123903337442378	0.0079999998211861	0.0169382864325795	0.017093923354651	0.0170391481661475	0.0148175566064349
5	gsp007	0.017459888277932	0.0219663744302171	0.98035867179372	0	0.010044914374299	0.0085447074563188	0.0016161615800375	0.0144998087308209	0.0145682172863019	0.0141871588331859	0.016816895184253	0.0179679478976595	0.0174599694213595	0.0168197744563319	0.0147329505165417
